Vehcl,KBot,Ship,Air,Cnstr,Building,ID,Name,Side,Description,Energy,Metal,Corpse,Heap,DamageModifier,MaxDamage,RealDamage,EnergyUse,BuildTime,WorkerTime,SightDistance,RadarDistance,SonarDistance,RadarDistanceJam,SonarDistanceJam,Stealth,CloakCost,CloakCostMoving,MinCloakDistance,EnergyStorage,MetalStorage,MetalMake,MakesMetal,EnergyMake,ExtractsMetal,WindGenerator,BuildDistance,MaxVelocity,BrakeRate,Acceleration,TurnRate,CanMove,CanPatrol,CanStop,CanGuard,CanReclamate,CanAttack,CanDgun,CanCapture,CanLoad,CantBeTransported,TransportCapacity,TransportSize,OnOffable,Floater,Upright,NoAutoFire,ShootMe,FireStandOrders,StandingFireOrder,MobileStandOrders,StandingMoveOrder,SoundCategory,NoChaseCategory,wpri_badtargetcategory,wsec_badtargetcategory,wspe_badtargetcategory,MovementClass,ExplodeAs,SelfDestructAs,Category,Corpse,HealTime,DefaultMissionType,MaxWaterDepth,MinWaterDepth,MoveRate1,MoveRate2,FootPrintX,FootPrintZ,MaxSlope,CanFly,HoverAttack,Amphibious,ImmuneToParalyzer,SteeringMode,WaterLine,Cruisealt,BankScale,PitchScale,Level,DPM,Changed,File
False,False,False,True,False,False,ARMAWAC,Eagle,ARM,Stealth Radar Plane,5762,165,132,66,0.5,360,720,18,9900,0,710,2600,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,10,4,0.19,500,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_VTOL,,,,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 NOWEAPON NOTSUB MOBILE CTRL_R VTOL,,0,VTOL_standby,0,0,0,0,3,3,10,1,0,0,1,0,0,230,1,0,L2,4.36,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMAWAC.fbi
False,False,False,True,False,False,ARMBANI,Banisher,ARM,Advanced Gunship,88000,3700,2960,1480,0.4,7400,18500,15,148000,0,600,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7.8,2.7,0.16,680,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,ARM_VTOL,VTOL,VTOL,NOTAIR,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL3 CTRL_P CTRL_E L3A MOBILE NOTSUB VTOL CTRL_W,,31,VTOL_standby,0,0,4,0,4,4,10,1,1,0,1,0,0,72,1,0,L3,5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBANI.fbi
False,False,True,False,False,False,ARMBATS,Millennium,ARM,Battleship,22300,3494,2795,1398,0,7250,7250,10,34940,0,540,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2.4,0.04,0.009,96,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,ARM_SHIP,ALL,VTOL,VTOL,,BOATD6,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,armbats_dead,0,Standby,0,30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,L2,2.07,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBATS.fbi
False,False,True,False,False,False,armbc,Invincible,ARM,Battlecruiser,124900,10200,8160,4080,0.5,11200,22400,5,204000,0,550,0,700,0,0,0,0,0,0,500,200,0,0,50,0,0,0,2.45,0.018,0.004,140,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,1,BIGSHIP,ALL,VTOL,MOBILE,NOTSUB,BOATD8,CRAWL_BLAST,CRAWL_BLAST,ALL ARM LEVEL3 CTRL_N L3N NOTAIR MOBILE CTRL_W,armbc_dead,31,Standby,0,25,0,0,8,8,0,0,0,0,0,0,0,0,0,0,L3,2.2,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBC.fbi
False,False,False,False,False,True,ARMBEAC,Alien Beacon,ARM,Alien Beacon,423100,5214,4171,2086,0,11000,11000,0,253958,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ARM_ESTOR,,,,,,NUCLEAR_MISSILE,NUCLEAR_MISSILE,ALL ARM LEVEL3 NOWEAPON NOTAIR NOTSUB,Armbeac_dead,0,,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,L3,2.11,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBEAC.fbi
False,False,False,True,False,False,ARMBFB,Orion,ARM,Nuke Bomber (10k E per shot),806700,16080,12864,6432,0.5,11464,22928,64,964800,0,680,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,8.5,0.25,0.05,311,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,BIGVTOL,VTOL,VTOL,,NOTSUB,,ARMSCUDD_ROCKET,NUKEBOMB,ALL ARM LEVEL3 CTRL_P CTRL_Q L3A MOBILE NOTSUB VTOL CTRL_W,,15,VTOL_standby,255,0,0,0,6,6,10,1,0,0,1,0,0,180,1,0,L3,1.43,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBFB.fbi
True,False,False,False,False,False,ARMBH,Mongoose,ARM,Assault Hovertank,2100,150,120,60,0,698,698,2.1,4032,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.2,0.03,0.03,440,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_HOVER_SM,VTOL,VTOL,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 NOTAIR NOTSUB MOBILE CTRL_H CTRL_W,armbh_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,4.15,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBH.fbi
False,False,False,True,False,False,ARMBLADE,Blade,ARM,Stealth Gunship,11315,410,328,164,0.5,1300,2600,4,20500,0,420,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7.7,3,0.24,520,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_VTOL,VTOL,VTOL,,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_P CTRL_E MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,255,0,4,0,3,3,10,1,1,1,1,0,0,69,1,0,L2,6.34,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBLADE.fbi
False,False,False,True,False,False,ARMBLKE,Sparrow,ARM,Multirole Fighter-Gunship,4893,144,115,58,0,624,624,4,11520,0,360,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.5,3,0.19,560,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_VTOL,,NOWEAPON,,,,BIG_UNITEX,MEDIUM_UNIT,ALL ARM LEVEL1 CTRL_P CTRL_E MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,0,0,8,0,2,2,10,1,1,0,1,0,0,160,1,0,L1,4.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBLKE.fbi
True,False,False,False,False,False,ARMBOA,Boa,ARM,Amphibious Heavy Artillery,7923,852,682,341,0,2660,2660,1.5,12512,0,300,0,180,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,1.04,0.05,0.009,220,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,ARM_TANK,CTRL_N,VTOL,,NOTSUB,TANKDH3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_G CTRL_V NOTAIR MOBILE CTRL_W,armboa_dead,0,Standby,255,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,L2,3.4,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBOA.fbi
False,False,False,True,False,False,ARMBRAWL,Brawler,ARM,Gunship,5343,304,243,122,0.5,1100,2200,3,12160,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6.8,4,0.2,800,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_VTOL,VTOL,VTOL,,,,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_P CTRL_E MOBILE NOTSUB VTOL CTRL_W,,0,VTOL_standby,0,0,3,0,3,3,10,1,1,0,1,0,0,60,1,0,L2,7.24,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBRAWL.fbi
False,False,False,False,False,True,ARMBRTHA,Big Bertha,ARM,Long Range Plasma Cannon (3k E per shot),75680,4802,3842,1921,0,1800,1800,0,76832,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ATOMIC_BLAST,ATOMIC_BLAST,ALL ARM LEVEL2 NOTAIR NOTSUB CTRL_L,armbrtha_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L2,0.37,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBRTHA.fbi
False,False,False,False,False,True,ARMBRTHAE,Big Bertha,ARM,Long Range Plasma Cannon (3k E per shot),75680,4802,3842,1921,0,1800,1800,0,76832,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ATOMIC_BLAST,ATOMIC_BLAST,ALL ARM LEVEL2 NOTAIR NOTSUB CTRL_L,armbrthae_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L2,0.37,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBRTHAE.fbi
False,False,False,False,False,True,ARMBRTHAN,Big Bertha,ARM,Long Range Plasma Cannon (3k E per shot),75680,4802,3842,1921,0,1800,1800,0,76832,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ATOMIC_BLAST,ATOMIC_BLAST,ALL ARM LEVEL2 NOTAIR NOTSUB CTRL_L,armbrthan_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L2,0.37,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBRTHAN.fbi
False,False,False,False,False,True,ARMBRTHAW,Big Bertha,ARM,Long Range Plasma Cannon (3k E per shot),75680,4802,3842,1921,0,1800,1800,0,76832,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ATOMIC_BLAST,ATOMIC_BLAST,ALL ARM LEVEL2 NOTAIR NOTSUB CTRL_L,armbrthaw_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L2,0.37,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBRTHAW.fbi
True,False,False,False,False,False,ARMBULL,Bulldog,ARM,Heavy Assault Tank,5994,567,454,227,0,3604,3604,1.5,11340,0,320,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,0.04,0.012,300,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,ARM_TANK,VTOL,VTOL,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_G CTRL_V GR NOTAIR NOTSUB MOBILE CTRL_W,armbull_dead,0,Standby,100,0,0,0,3,3,12,0,0,0,0,0,0,0,0,0,L2,6.36,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMBULL.fbi
False,False,False,False,True,False,ARMCA,Construction Aircraft,ARM,Tech Level 1,4320,105,84,42,1,560,560,1.2,8820,30,280,0,0,0,0,0,0,0,0,20,20,0.2,0,11,0,0,60,6.9,1.5,0.06,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CVTOL,,,,,,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB L1CONS VTOL,,0,VTOL_Standby,5,0,0.1,0,2,2,10,1,0,0,1,0,0,70,1.5,0,L1,5.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCA.fbi
False,False,False,False,True,False,ARMCAAIM,Construction Aircraft,ARM,Tech Level 1,4320,105,84,42,1,560,560,1.2,8820,30,280,0,0,0,0,0,0,0,0,50,50,1,0,30,0,0,60,6.9,1.5,0.06,100,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CVTOL,,,,,,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB L1CONS VTOL,,0,VTOL_Standby,255,0,0.1,0,2,2,10,1,0,1,1,0,0,70,1.5,0,L1,5.33,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCAAIM.fbi
False,False,True,False,False,False,ARMCAPS,Prophet,ARM,Capital ship,916500,50220,40176,20088,0.3,23400,78000,30,1004400,0,950,3000,600,0,0,0,0,0,0,2000,500,2,0,200,0,0,0,2.1,0.006,0.0021,54,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,BIGSHIP,ALL,MOBILE,NOTAIR,VTOL,BOATD11,NUCLEAR_MISSILE,NUCLEAR_MISSILE,ALL ARM LEVEL3 CTRL_N L3N NOTAIR MOBILE CTRL_W,armcaps_dead,7,Standby,0,25,0,0,10,10,0,0,0,0,0,0,1,0,0,0,L3,1.55,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCAPS.fbi
False,False,True,False,False,False,ARMCARRY,Colossus,ARM,Aircraft Carrier,17257,1392,1114,557,0,3390,3390,10,32928,180,630,2500,200,0,0,0,0,0,0,0,0,0,0,370,0,0,0,2.3,0.02,0.01,72,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,ARM_SHIP,WEAPON,VTOL,,,BOATD6,ATOMIC_BLAST,ATOMIC_BLAST,ALL ARM LEVEL2 ENERGY NOWEAPON NOTAIR MOBILE CTRL_R,armcarry_dead,0,Standby,0,30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,L2,2.44,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCARRY.fbi
False,False,False,False,False,True,ARMCENT,Centurion,ARM,Heavy Rocket Battery,5548,790,632,316,0.5,1852,3704,0,7900,0,360,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,GUARD,ALL,VTOL,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 CTRL_X NOTAIR NOTSUB,armcent_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L1,4.69,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCENT.fbi
False,False,False,False,True,False,ARMCH,Construction Hovercraft,ARM,Tech Level 1,3118,170,136,68,0,620,620,0.5,6120,60,260,0,0,0,0,0,0,0,0,50,50,0.25,0,10,0,0,90,1.9,0.06,0.036,480,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CHOVER,,,,,TANKHOVER2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armCH_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,3.65,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCH.fbi
False,False,False,False,True,False,ARMCHAIM,Construction Hovercraft,ARM,Tech Level 1,3118,170,136,68,0,620,620,0.5,6120,60,260,0,0,0,0,0,0,0,0,50,50,1.5,0,25,0,0,90,1.9,0.06,0.036,480,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CHOVER,,,,,TANKHOVER2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armCH_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,3.65,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCHAIM.fbi
True,False,False,False,False,False,ARMCIPH,Cipher,ARM,Stealth Tank,7223,454,363,182,0,1850,1850,2,10896,0,340,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.7,0.07,0.025,400,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_TANK,VTOL,VTOL,,,TANKSH2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_G CTRL_V GR NOTAIR NOTSUB CTRL_W,armciph_dead,0,Standby,12,0,0,0,2,2,11,0,0,0,0,0,0,0,0,0,L2,4.07,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCIPH.fbi
False,False,False,False,True,False,ARMCK,Construction KBot,ARM,Tech Level 1,1450,125,100,50,0,700,700,0.2,3750,60,240,0,0,0,0,0,0,0,0,50,50,0.25,0,8,0,0,90,1.1,0.24,0.1,1020,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,ARM_CKBOT,,,,,KBOTSS2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armck_dead,0,Standby,25,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L1,5.6,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCK.fbi
False,False,False,False,False,True,ARMCKFUS,Cloakable Fusion Reactor,ARM,Produces Energy (1.6K),74816,6845,5476,2738,0,3400,3400,-1600,136900,0,280,0,0,0,0,0,320,0,100,0,0,0,24,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ARM_FUS,,,,,,CRAWL_BLAST,NUKEBOMB,ALL ARM LEVEL2 ENERGY E25 NOWEAPON NOTAIR NOTSUB,armckfus_dead,0,,0,0,0,0,5,4,10,0,0,0,0,0,0,0,0,0,L2,0.5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCKFUS.fbi
False,True,False,False,False,False,ARMCOM,Commander,ARM,Commander,9171,721,577,288,0,3900,3900,1,95897,300,300,600,600,0,0,0,200,1000,0,0,0,1,0,25,0,0,120,1.2,0.3,0.15,1044,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,ARM_COM,VTOL,NOWEAPON,,NOWEAPON,TANKDS2,COMMANDER_BLAST,COMMANDER_BLAST,ALL ARM COMMANDER LEVEL3 NOTAIR NOTSUB CTRL_C,,7,Standby,35,0,0,0,2,2,20,0,0,0,1,0,0,0,0,0,L3,5.41,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCOM.fbi
True,False,False,False,False,False,ARMCROC,Triton,ARM,Amphibious Tank,2890,345,276,138,0,2142,2142,0.8,5520,0,300,0,125,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,1.4,0.08,0.04,330,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,ARM_TANK,WEAPON,VTOL,,,TANKDS2,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_G CTRL_V NOTAIR MOBILE CTRL_W,armcroc_dead,0,Standby,255,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,L2,6.21,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCROC.fbi
False,False,True,False,False,False,ARMCRUS,Conqueror,ARM,Cruiser,8840,1537,1230,615,0,4240,4240,3,18444,0,400,0,425,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.6,0.06,0.022,168,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,0,ARM_SHIP,ALL,MOBILE,,NOTSUB,BOATS5,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,armcrus_dead,0,Standby,0,30,0,0,6,6,0,0,0,0,0,0,0,0,0,0,L2,2.76,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCRUS.fbi
False,False,False,False,True,False,ARMCS,Construction Ship,ARM,Tech Level 1,2230,235,188,94,0,1105,1105,0.1,5640,120,224,0,0,0,0,0,0,0,0,50,50,0.3,0,7,0,0,108,2.2,0.04,0.011,200,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,ARM_CSHIP,,,,,BOATS4,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armcs_dead,0,Standby,0,15,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L1,4.7,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCS.fbi
False,False,False,False,True,False,ARMCSA,Construction Seaplane,ARM,Tech Level 1,5768,140,112,56,0,630,630,3,11200,60,330,0,0,0,0,0,0,0,0,50,50,0.5,0,18,0,0,90,6.6,1.5,0.045,120,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CSEAPLN,,,,,,SMALL_UNITEX,SMALL_UNIT,ALL ARM LEVEL1 CTRL_B NOWEAPON NOTSUB MOBILE VTOL,,0,VTOL_standby,255,0,0.1,0,2,2,10,1,0,1,1,0,0,70,1.5,0,L1,4.5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCSA.fbi
False,False,False,False,True,False,ARMCV,Construction Vehicle,ARM,Tech Level 1,2030,180,144,72,0,870,870,0.1,5400,90,230,0,0,0,0,0,0,0,0,50,50,0.25,0,9,0,0,90,1.45,0.08,0.014,270,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CVEHICLE,,,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armcv_dead,0,Standby,18,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,4.83,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCV.fbi
False,False,False,False,True,False,ARMCVAIM,Construction Vehicle,ARM,Tech Level 1,2030,180,144,72,0,870,870,0.1,5400,90,230,0,0,0,0,0,0,0,0,50,50,1.8,0,25,0,0,90,1.45,0.08,0.011,270,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,ARM_CVEHICLE,,,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL1 CTRL_B MOBILE NOWEAPON NOTSUB NOTAIR L1CONS,armcv_dead,0,Standby,18,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,4.83,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMCVAIM.fbi
False,True,False,False,False,False,ARMDECOM,Commander,ARM,Decoy Commander,11561,721,577,288,0,2900,2900,1.2,17304,180,300,0,180,0,0,0,0,0,0,0,0,0.1,0,5,0,0,120,1.2,0.3,0.15,1044,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,ARM_DECOM,VTOL,NOWEAPON,,,TANKDS2,DECOY_COMMANDER_BLAST,DECOY_COMMANDER_BLAST,ALL ARM LEVEL2 NOTAIR NOTSUB CTRL_B,,15,Standby,35,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L2,4.02,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDECOM.fbi
False,False,False,False,False,True,ARMDEV1,Implosion Device,ARM,Implosion Device,1325000,18324,14659,7330,0,4110,4110,0,732960,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,CORE_ESTOR,,,,,,NUCLEAR_MISSILE,COMMANDER_BLAST,ALL ARM LEVEL3 NOWEAPON NOTAIR NOTSUB,Cordev1_dead,0,,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,L3,0.22,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDEV1.fbi
False,False,False,False,False,True,ARMDEYE,Dragon's Eye,ARM,Sight tower,450,40,32,16,0.5,160,320,0,960,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ARM_DEYE,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL ARM LEVEL1 NOWEAPON NOTAIR NOTSUB,DragonsTeeth,0,,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L1,8,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDEYE.fbi
True,False,False,False,False,False,ARMDH,Grizzly,ARM,Skirmish Anti-Sub Hovercraft,8104,595,476,238,0,1760,1760,2.4,14280,0,320,0,320,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,1.75,0.03,0.011,400,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,ARM_HOVER_MID,VTOL,VTOL,,NOTSUB,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL ARM LEVEL2 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,armdh_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L2,2.96,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDH.fbi
False,False,False,False,False,True,ARMDORA,Dora,ARM,Nuclear Cannon (80K E per shot),2483400,109500,65700,32850,0,8600,8600,0,2628000,0,450,32,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ARM_NUKECANNON,NUCLEAR_MISSILE,ALL ARM LEVEL3 CTRL_L NOTAIR NOTSUB,ARMDORA_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDORA.fbi
False,False,False,False,False,True,ARMDORAE,Dora,ARM,Nuclear Cannon (80K E per shot),2483400,109500,65700,32850,0,8600,8600,0,2628000,0,450,32,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,ARM_BRTHA,MOBILE,VTOL,,,,ARM_NUKECANNON,NUCLEAR_MISSILE,ALL ARM LEVEL3 CTRL_L NOTAIR NOTSUB,ARMDORAE_dead,127,GUARD_NOMOVE,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,L3,0.08,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\ARMDORAE.fbi
